session_year,party,seats_over_side,caption,table_str,data,legislator,id,seat
2001-01-01T12:00:00Z,Republican,NA,"<strong>Betsy Close</strong><br/>Republican<br/>Female<br/>Representing Albany, Benton, Linn.",NA,legislators,"Close, Betsy",34,27
2001-01-01T12:00:00Z,Republican,NA,"<strong>Susan Morgan</strong><br/>Republican<br/>Female<br/>Representing Myrtle Creek, Douglas, Jackson,<br/>Josephine.",NA,legislators,"Morgan, Susan",35,35
2001-01-01T12:00:00Z,Republican,NA,"<strong>Cherryl Walker</strong><br/>Republican<br/>Female<br/>Representing Murphy, Jackson, Josephine.",NA,legislators,"Walker, Cherryl",36,43
2001-01-01T12:00:00Z,Republican,NA,"<strong>Patti Smith</strong><br/>Republican<br/>Female<br/>Representing Corbett, Hood River, Clackamas,<br/>Multnomah, Wasco.",NA,legislators,"Smith, Patti",37,51
2001-01-01T12:00:00Z,Republican,NA,"<strong>Bruce Starr</strong><br/>Republican<br/>Male<br/>Representing Aloha, Washington.",NA,legislators,"Starr, Bruce",38,5
2001-01-01T12:00:00Z,Republican,NA,"<strong>Alan Brown</strong><br/>Republican<br/>Male<br/>Representing Newport, Lincoln, Lane, Polk, Tillamook,<br/>Yamhill.",NA,legislators,"Brown, Alan",39,12
2001-01-01T12:00:00Z,Republican,NA,"<strong>Jim Hill</strong><br/>Republican<br/>Male<br/>Representing Hillsboro, Washington.",NA,legislators,"Hill, Jim",40,20
2001-01-01T12:00:00Z,Republican,NA,"<strong>Bill Witt</strong><br/>Republican<br/>Male<br/>Representing Portland, Columbia, Multnomah,<br/>Washington.",NA,legislators,"Witt, Bill",41,28
2001-01-01T12:00:00Z,Republican,NA,"<strong>Max Williams</strong><br/>Republican<br/>Male<br/>Representing Tigard, Washington.",NA,legislators,"Williams, Max",42,36
2001-01-01T12:00:00Z,Republican,NA,"<strong>Jerry Krummel</strong><br/>Republican<br/>Male<br/>Representing Wilsonville, Clackamas, Washington.",NA,legislators,"Krummel, Jerry",43,44
2001-01-01T12:00:00Z,Republican,NA,"<strong>Dan Doyle</strong><br/>Republican<br/>Male<br/>Representing Salem, Marion.",NA,legislators,"Doyle, Dan",44,52
2001-01-01T12:00:00Z,Republican,NA,"<strong>Vic Backlund</strong><br/>Republican<br/>Male<br/>Representing Keizer, Marion.",NA,legislators,"Backlund, Vic",45,58
2001-01-01T12:00:00Z,Republican,NA,"<strong>Lane Shetterly</strong><br/>Republican<br/>Male<br/>Representing Dallas, Benton, Polk.",NA,legislators,"Shetterly, Lane",46,6
2001-01-01T12:00:00Z,Republican,NA,"<strong>Jeff Kropf</strong><br/>Republican<br/>Male<br/>Representing Halsey, Linn.",NA,legislators,"Kropf, Jeff",47,13
2001-01-01T12:00:00Z,Republican,NA,"<strong>Cliff Zauner</strong><br/>Republican<br/>Male<br/>Representing Woodburn, Marion, Yamhill.",NA,legislators,"Zauner, Cliff",48,21
2001-01-01T12:00:00Z,Republican,NA,"<strong>Cedric Hayden</strong><br/>Republican<br/>Male<br/>Representing Elmira, Douglas, Lane.",NA,legislators,"Hayden, Cedric",49,29
2001-01-01T12:00:00Z,Republican,NA,"<strong>Jeff Kruse</strong><br/>Republican<br/>Male<br/>Representing Roseburg, Douglas.",NA,legislators,"Kruse, Jeff",50,37
2001-01-01T12:00:00Z,Republican,NA,"<strong>Wayne Krieger</strong><br/>Republican<br/>Male<br/>Representing Gold Beach, Curry, Coos.",NA,legislators,"Krieger, Wayne",51,45
2001-01-01T12:00:00Z,Republican,NA,"<strong>Carl Wilson</strong><br/>Republican<br/>Male<br/>Representing Grants Pass, Josephine.",NA,legislators,"Wilson, Carl",52,53
2001-01-01T12:00:00Z,Republican,NA,"<strong>Rob Patridge</strong><br/>Republican<br/>Male<br/>Representing Medford, Jackson.",NA,legislators,"Patridge, Rob",53,59
2001-01-01T12:00:00Z,Republican,NA,"<strong>Bill Garrard</strong><br/>Republican<br/>Male<br/>Representing Klamath Falls, Klamath.",NA,legislators,"Garrard, Bill",54,14
2001-01-01T12:00:00Z,Republican,NA,"<strong>Tim Knopp</strong><br/>Republican<br/>Male<br/>Representing Bend, Deschutes, Klamath.",NA,legislators,"Knopp, Tim",55,22
2001-01-01T12:00:00Z,Republican,NA,"<strong>Ben Westlund</strong><br/>Republican<br/>Male<br/>Representing Bend, Jefferson, Deschutes, Wasco.",NA,legislators,"Westlund, Ben",56,30
2001-01-01T12:00:00Z,Republican,NA,"<strong>Bob Jenson</strong><br/>Republican<br/>Male<br/>Representing Pendleton, Morrow, Umatilla.",NA,legislators,"Jenson, Bob",57,38
2001-01-01T12:00:00Z,Republican,NA,"<strong>Mark Simmons</strong><br/>Republican<br/>Male<br/>Representing Elgin, Union, Wallowa, Umatilla.",NA,legislators,"Simmons, Mark",58,46
2001-01-01T12:00:00Z,Republican,NA,"<strong>Greg Smith</strong><br/>Republican<br/>Male<br/>Representing Heppner, Baker, Crook, Gilliam, Grant,<br/>Sherman, Wheeler, Morrow, Wasco.",NA,legislators,"Smith, Greg",59,54
2001-01-01T12:00:00Z,Republican,NA,"<strong>R. Thomas Butler</strong><br/>Republican<br/>Male<br/>Representing Ontario, Harney, Lake, Malheur, Klamath.",NA,legislators,"Butler, R. Thomas",60,60
2003-01-01T12:00:00Z,Democrat,NA,"<strong>Joanne Verger</strong><br/>Democrat<br/>Female<br/>Representing Coos Bay, Coos, Douglas, Lane.",NA,legislators,"Verger, Joanne",1,7
2003-01-01T12:00:00Z,Democrat,NA,"<strong>Elizabeth Terry Beyer</strong><br/>Democrat<br/>Female<br/>Representing Springfield, Lane.",NA,legislators,"Beyer, Elizabeth Terry",2,15
2003-01-01T12:00:00Z,Democrat,NA,"<strong>Kelley Wirth</strong><br/>Democrat<br/>Female<br/>Representing Corvallis, Benton.",NA,legislators,"Wirth, Kelley",3,23
2003-01-01T12:00:00Z,Democrat,NA,"<strong>Elizabeth (Betsy) Johnson</strong><br/>Democrat<br/>Female<br/>Representing Scappoose, Clatsop, Columbia, Multnomah.",NA,legislators,"Johnson, Elizabeth (Betsy)",4,31
2003-01-01T12:00:00Z,Democrat,NA,"<strong>Elaine M. Hopson</strong><br/>Democrat<br/>Female<br/>Representing Cannon Beach, Clatsop, Columbia,<br/>Tillamook, Washington.<br/><br/><em>Elaine Hopson resigned on July 7, 2004.<br/>Deborah Boone was appointed on August 4,<br/>2004 to fill the vacancy.</em>",NA,legislators,"Hopson, Elaine M.",5,39
2003-01-01T12:00:00Z,Democrat,NA,"<strong>Mary Nolan</strong><br/>Democrat<br/>Female<br/>Representing Portland, Multnomah.",NA,legislators,"Nolan, Mary",6,47
2003-01-01T12:00:00Z,Democrat,NA,"<strong>Carolyn Tomei</strong><br/>Democrat<br/>Female<br/>Representing Milwaukie, Clackamas, Multnomah.",NA,legislators,"Tomei, Carolyn",7,55
2003-01-01T12:00:00Z,Democrat,NA,"<strong>Diane Rosenbaum</strong><br/>Democrat<br/>Female<br/>Representing Portland, Multnomah.",NA,legislators,"Rosenbaum, Diane",8,1
2003-01-01T12:00:00Z,Democrat,NA,"<strong>Deborah Kafoury</strong><br/>Democrat<br/>Female<br/>Representing Portland, Multnomah.<br/><br/><em>Deborah Kafoury resigned on February 27,<br/>2004.</em>",NA,legislators,"Kafoury, Deborah",9,8
2003-01-01T12:00:00Z,Democrat,NA,"<strong>Jackie Dingfelder</strong><br/>Democrat<br/>Female<br/>Representing Portland, Multnomah.",NA,legislators,"Dingfelder, Jackie",10,16
2003-01-01T12:00:00Z,Democrat,NA,"<strong>Laurie Monnes-Anderson</strong><br/>Democrat<br/>Female<br/>Representing Gresham, Multnomah.",NA,legislators,"Monnes-Anderson, Laurie",11,24
2003-01-01T12:00:00Z,Democrat,NA,"<strong>Alan C. Bates</strong><br/>Democrat<br/>Male<br/>Representing Ashland, Jackson.",NA,legislators,"Bates, Alan C.",12,32
2003-01-01T12:00:00Z,Democrat,NA,"<strong>Floyd Prozanski</strong><br/>Democrat<br/>Male<br/>Representing Eugene, Lane.<br/><br/><em>Floyd Prozanski resigned on December<br/>22, 2003. Paul Holvey was appointed on<br/>January 23, 2004 to fill the vacancy.</em>",NA,legislators,"Prozanski, Floyd",13,40
2003-01-01T12:00:00Z,Democrat,NA,"<strong>Phil Barnhart</strong><br/>Democrat<br/>Male<br/>Representing Eugene, Lane, Linn.",NA,legislators,"Barnhart, Phil",14,48
2003-01-01T12:00:00Z,Democrat,NA,"<strong>Robert Ackerman</strong><br/>Democrat<br/>Male<br/>Representing Eugene, Lane.",NA,legislators,"Ackerman, Robert",15,56
2003-01-01T12:00:00Z,Democrat,NA,"<strong>Mark Hass</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah, Washington.",NA,legislators,"Hass, Mark",16,2
2003-01-01T12:00:00Z,Democrat,NA,"<strong>Jeff Barker</strong><br/>Democrat<br/>Male<br/>Representing Aloha, Washington.",NA,legislators,"Barker, Jeff",17,9
2003-01-01T12:00:00Z,Democrat,NA,"<strong>Mitch Greenlick</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah, Washington.",NA,legislators,"Greenlick, Mitch",18,17
2003-01-01T12:00:00Z,Democrat,NA,"<strong>Brad Avakian</strong><br/>Democrat<br/>Male<br/>Representing Portland, Washington.",NA,legislators,"Avakian, Brad",19,25
2003-01-01T12:00:00Z,Democrat,NA,"<strong>Greg Macpherson</strong><br/>Democrat<br/>Male<br/>Representing Lake Oswego, Clackamas, Multnomah,<br/>Washington.",NA,legislators,"Macpherson, Greg",20,33
2003-01-01T12:00:00Z,Democrat,NA,"<strong>Dave Hunt</strong><br/>Democrat<br/>Male<br/>Representing Milwaukie, Clackamas.",NA,legislators,"Hunt, Dave",21,41
2003-01-01T12:00:00Z,Democrat,NA,"<strong>Gary Hansen</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Hansen, Gary",22,49
2003-01-01T12:00:00Z,Democrat,NA,"<strong>Steve March</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"March, Steve",23,57
2003-01-01T12:00:00Z,Democrat,NA,"<strong>Jeff Merkley</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Merkley, Jeff",24,3
2003-01-01T12:00:00Z,Democrat,NA,"<strong>Mike Schaufler</strong><br/>Democrat<br/>Male<br/>Representing Happy Valley, Clackamas, Multnomah.",NA,legislators,"Schaufler, Mike",25,10
2003-01-01T12:00:00Z,Republican,NA,"<strong>Susan Morgan</strong><br/>Republican<br/>Female<br/>Representing Myrtle Creek, Douglas, Jackson,<br/>Josephine.",NA,legislators,"Morgan, Susan",26,18
2003-01-01T12:00:00Z,Republican,NA,"<strong>Betsy Close</strong><br/>Republican<br/>Female<br/>Representing Albany, Benton, Linn.",NA,legislators,"Close, Betsy",27,26
2003-01-01T12:00:00Z,Republican,NA,"<strong>Tootie Smith</strong><br/>Republican<br/>Female<br/>Representing Molalla, Clackamas, Marion.",NA,legislators,"Smith, Tootie",28,34
2003-01-01T12:00:00Z,Republican,NA,"<strong>Vicki Berger</strong><br/>Republican<br/>Female<br/>Representing Salem, Marion, Polk.",NA,legislators,"Berger, Vicki",29,42
2003-01-01T12:00:00Z,Republican,NA,"<strong>Donna G. Nelson</strong><br/>Republican<br/>Female<br/>Representing McMinnville, Polk, Yamhill.",NA,legislators,"Nelson, Donna G.",30,50
2003-01-01T12:00:00Z,Republican,NA,"<strong>Mary Gallegos</strong><br/>Republican<br/>Female<br/>Representing Cornelius, Washington.",NA,legislators,"Gallegos, Mary",31,4
2003-01-01T12:00:00Z,Republican,NA,"<strong>Karen Minnis</strong><br/>Republican<br/>Female<br/>Representing Fairview, Multnomah.",NA,legislators,"Minnis, Karen",32,11
2003-01-01T12:00:00Z,Republican,NA,"<strong>Linda Flores</strong><br/>Republican<br/>Female<br/>Representing Clackamas, Clackamas, Multnomah.",NA,legislators,"Flores, Linda",33,19
2003-01-01T12:00:00Z,Republican,NA,"<strong>Patti Smith</strong><br/>Republican<br/>Female<br/>Representing Corbett, Hood River, Clackamas,<br/>Multnomah.",NA,legislators,"Smith, Patti",34,27
2003-01-01T12:00:00Z,Republican,NA,"<strong>Wayne Krieger</strong><br/>Republican<br/>Male<br/>Representing Gold Beach, Curry, Coos, Douglas.",NA,legislators,"Krieger, Wayne",35,35
2003-01-01T12:00:00Z,Republican,NA,"<strong>Gordon Anderson</strong><br/>Republican<br/>Male<br/>Representing Grants Pass, Josephine.",NA,legislators,"Anderson, Gordon",36,43
2003-01-01T12:00:00Z,Republican,NA,"<strong>Dennis Richardson</strong><br/>Republican<br/>Male<br/>Representing Central Point, Jackson, Josephine.",NA,legislators,"Richardson, Dennis",37,51
2003-01-01T12:00:00Z,Republican,NA,"<strong>Rob Patridge</strong><br/>Republican<br/>Male<br/>Representing Medford, Jackson.",NA,legislators,"Patridge, Rob",38,5
2003-01-01T12:00:00Z,Republican,NA,"<strong>Jeff Kruse</strong><br/>Republican<br/>Male<br/>Representing Roseburg, Douglas, Lane.<br/><br/><em>Jeff Kruse resigned on March 4, 2004.<br/>Bruce Hanna was appointed on April 2,<br/>2004 to fill the vacancy.</em>",NA,legislators,"Kruse, Jeff",39,12
2003-01-01T12:00:00Z,Republican,NA,"<strong>Alan Brown</strong><br/>Republican<br/>Male<br/>Representing Newport, Lincoln, Lane, Polk, Tillamook,<br/>Yamhill.",NA,legislators,"Brown, Alan",40,20
2003-01-01T12:00:00Z,Republican,NA,"<strong>Pat Farr</strong><br/>Republican<br/>Male<br/>Representing Eugene, Lane.",NA,legislators,"Farr, Pat",41,28
2003-01-01T12:00:00Z,Republican,NA,"<strong>Jeff Kropf</strong><br/>Republican<br/>Male<br/>Representing Lebanon, Linn, Marion.",NA,legislators,"Kropf, Jeff",42,36
2003-01-01T12:00:00Z,Republican,NA,"<strong>Dan Doyle</strong><br/>Republican<br/>Male<br/>Representing Salem, Marion.",NA,legislators,"Doyle, Dan",43,44
2003-01-01T12:00:00Z,Republican,NA,"<strong>Billy Dalto</strong><br/>Republican<br/>Male<br/>Representing Salem, Marion.",NA,legislators,"Dalto, Billy",44,52
2003-01-01T12:00:00Z,Republican,NA,"<strong>Cliff Zauner</strong><br/>Republican<br/>Male<br/>Representing Woodburn, Marion.",NA,legislators,"Zauner, Cliff",45,58
2003-01-01T12:00:00Z,Republican,NA,"<strong>Lane Shetterly</strong><br/>Republican<br/>Male<br/>Representing Dallas, Benton, Linn, Marion, Polk,<br/>Yamhill.<br/><br/><em>Lane Shetterly resigned on February<br/>23, 2004. Jim Thompson was appointed on<br/>March 16, 2004 to fill the vacancy.</em>",NA,legislators,"Shetterly, Lane",46,6
2003-01-01T12:00:00Z,Republican,NA,"<strong>Vic Backlund</strong><br/>Republican<br/>Male<br/>Representing Keizer, Marion, Yamhill.",NA,legislators,"Backlund, Vic",47,13
2003-01-01T12:00:00Z,Republican,NA,"<strong>Jerry Krummel</strong><br/>Republican<br/>Male<br/>Representing Wilsonville, Clackamas, Washington.",NA,legislators,"Krummel, Jerry",48,21
2003-01-01T12:00:00Z,Republican,NA,"<strong>Derrick Kitts</strong><br/>Republican<br/>Male<br/>Representing Cornelius, Washington.",NA,legislators,"Kitts, Derrick",49,29
2003-01-01T12:00:00Z,Republican,NA,"<strong>Max Williams</strong><br/>Republican<br/>Male<br/>Representing Tigard, Multnomah, Washington.<br/><br/><em>Max Williams resigned on December<br/>31, 2003.​ Phil Yount was appointed on<br/>February 3, 2004 to fill the vacancy.</em>",NA,legislators,"Williams, Max",50,37
2003-01-01T12:00:00Z,Republican,NA,"<strong>Randy Miller</strong><br/>Republican<br/>Male<br/>Representing Lake Oswego, Clackamas, Washington.",NA,legislators,"Miller, Randy",51,45
2003-01-01T12:00:00Z,Republican,NA,"<strong>Wayne Scott</strong><br/>Republican<br/>Male<br/>Representing Canby, Clackamas.",NA,legislators,"Scott, Wayne",52,53
2003-01-01T12:00:00Z,Republican,NA,"<strong>Ben Westlund</strong><br/>Republican<br/>Male<br/>Representing Bend, Deschutes.<br/><br/><em>Ben Westlund resigned on August 11,<br/>2003. Gene Whisnant was appointed on<br/>September 5, 2003 to fill the vacancy.</em>",NA,legislators,"Westlund, Ben",53,59
2003-01-01T12:00:00Z,Republican,NA,"<strong>Tim Knopp</strong><br/>Republican<br/>Male<br/>Representing Bend, Deschutes.",NA,legislators,"Knopp, Tim",54,14
2003-01-01T12:00:00Z,Republican,NA,"<strong>George Gilman</strong><br/>Republican<br/>Male<br/>Representing Medford, Crook, Lake, Deschutes,<br/>Jackson, Klamath.",NA,legislators,"Gilman, George",55,22
2003-01-01T12:00:00Z,Republican,NA,"<strong>Bill Garrard</strong><br/>Republican<br/>Male<br/>Representing Klamath Falls, Klamath.",NA,legislators,"Garrard, Bill",56,30
2003-01-01T12:00:00Z,Republican,NA,"<strong>Greg Smith</strong><br/>Republican<br/>Male<br/>Representing Heppner, Morrow, Wallowa, Umatilla,<br/>Union.",NA,legislators,"Smith, Greg",57,38
2003-01-01T12:00:00Z,Republican,NA,"<strong>Bob Jenson</strong><br/>Republican<br/>Male<br/>Representing Pendleton, Umatilla, Union.",NA,legislators,"Jenson, Bob",58,46
2003-01-01T12:00:00Z,Republican,NA,"<strong>John Mabrey</strong><br/>Republican<br/>Male<br/>Representing The Dalles, Gilliam, Jefferson, Sherman,<br/>Wasco, Wheeler, Clackamas, Deschutes,<br/>Grant, Marion.<br/><br/><em>John Mabrey resigned on May 15, 2004.</em>",NA,legislators,"Mabrey, John",59,54
2003-01-01T12:00:00Z,Republican,NA,"<strong>R. Thomas Butler</strong><br/>Republican<br/>Male<br/>Representing Ontario, Baker, Harney, Malheur, Grant.",NA,legislators,"Butler, R. Thomas",60,60
2005-01-01T12:00:00Z,Democrat,NA,"<strong>Elizabeth Terry Beyer</strong><br/>Democrat<br/>Female<br/>Representing Springfield, Lane.",NA,legislators,"Beyer, Elizabeth Terry",1,7
2005-01-01T12:00:00Z,Democrat,NA,"<strong>Kelley Wirth</strong><br/>Democrat<br/>Female<br/>Representing Corvallis, Benton.",NA,legislators,"Wirth, Kelley",2,15
2005-01-01T12:00:00Z,Democrat,NA,"<strong>Betty Komp</strong><br/>Democrat<br/>Female<br/>Representing Woodburn, Marion.",NA,legislators,"Komp, Betty",3,23
2005-01-01T12:00:00Z,Democrat,NA,"<strong>Elizabeth (Betsy) Johnson</strong><br/>Democrat<br/>Female<br/>Representing Scappoose, Clatsop, Columbia, Multnomah.<br/><br/><em>Elizabeth (Betsy) Johnson resigned from<br/>her House seat on January 19, 2005 to<br/>fill the Senate seat vacated by Joan<br/>Dukes who was appointed by the Governor<br/>to the Pacific Northwest Electric Power<br/>and Conservation Planning Council.</em>",NA,legislators,"Johnson, Elizabeth (Betsy)",4,31
2005-01-01T12:00:00Z,Democrat,NA,"<strong>Deborah Boone</strong><br/>Democrat<br/>Female<br/>Representing Cannon Beach, Clatsop, Columbia,<br/>Tillamook, Washington.",NA,legislators,"Boone, Deborah",5,39
2005-01-01T12:00:00Z,Democrat,NA,"<strong>Mary Nolan</strong><br/>Democrat<br/>Female<br/>Representing Portland, Multnomah.",NA,legislators,"Nolan, Mary",6,47
2005-01-01T12:00:00Z,Democrat,NA,"<strong>Carolyn Tomei</strong><br/>Democrat<br/>Female<br/>Representing Milwaukie, Clackamas, Multnomah.",NA,legislators,"Tomei, Carolyn",7,55
2005-01-01T12:00:00Z,Democrat,NA,"<strong>Diane Rosenbaum</strong><br/>Democrat<br/>Female<br/>Representing Portland, Multnomah.",NA,legislators,"Rosenbaum, Diane",8,1
2005-01-01T12:00:00Z,Democrat,NA,"<strong>Jackie Dingfelder</strong><br/>Democrat<br/>Female<br/>Representing Portland, Multnomah.",NA,legislators,"Dingfelder, Jackie",9,8
2005-01-01T12:00:00Z,Democrat,NA,"<strong>Peter Buckley</strong><br/>Democrat<br/>Male<br/>Representing Ashland, Jackson.",NA,legislators,"Buckley, Peter",10,16
2005-01-01T12:00:00Z,Democrat,NA,"<strong>Paul Holvey</strong><br/>Democrat<br/>Male<br/>Representing Eugene, Lane.",NA,legislators,"Holvey, Paul",11,24
2005-01-01T12:00:00Z,Democrat,NA,"<strong>Arnie Roblan</strong><br/>Democrat<br/>Male<br/>Representing Coos Bay, Coos, Douglas, Lane.",NA,legislators,"Roblan, Arnie",12,32
2005-01-01T12:00:00Z,Democrat,NA,"<strong>Phil Barnhart</strong><br/>Democrat<br/>Male<br/>Representing Eugene, Lane, Linn.",NA,legislators,"Barnhart, Phil",13,40
2005-01-01T12:00:00Z,Democrat,NA,"<strong>Robert Ackerman</strong><br/>Democrat<br/>Male<br/>Representing Eugene, Lane.",NA,legislators,"Ackerman, Robert",14,48
2005-01-01T12:00:00Z,Democrat,NA,"<strong>Mark Hass</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah, Washington.",NA,legislators,"Hass, Mark",15,56
2005-01-01T12:00:00Z,Democrat,NA,"<strong>Jeff Barker</strong><br/>Democrat<br/>Male<br/>Representing Aloha, Washington.",NA,legislators,"Barker, Jeff",16,2
2005-01-01T12:00:00Z,Democrat,NA,"<strong>Chuck Riley</strong><br/>Democrat<br/>Male<br/>Representing Hillsboro, Washington.",NA,legislators,"Riley, Chuck",17,9
2005-01-01T12:00:00Z,Democrat,NA,"<strong>Mitch Greenlick</strong><br/>Democrat<br/>Male<br/>Representing Portland, Multnomah, Washington.",NA,legislators,"Greenlick, Mitch",18,17
2005-01-01T12:00:00Z,Democrat,NA,"<strong>Brad Avakian</strong><br/>Democrat<br/>Male<br/>Representing Portland, Washington.",NA,legislators,"Avakian, Brad",19,25
2005-01-01T12:00:00Z,Democrat,NA,"<strong>Larry Galizio</strong><br/>Democrat<br/>Male<br/>Representing Tigard, Multnomah, Washington.",NA,legislators,"Galizio, Larry",20,33
2005-01-01T12:00:00Z,Democrat,NA,"<strong>Greg Macpherson</strong><br/>Democrat<br/>Male<br/>Representing Lake Oswego, Clackamas, Multnomah,<br/>Washington.",NA,legislators,"Macpherson, Greg",21,41
